설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
박촌역 1번출구 앞,인천광역시,계양구,,인천광역시 계양구 박촌동 109-5,37.5537452428,126.7452344242,접이식그늘막,,2024,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
효성해링턴플레이스 정문 좌측,인천광역시,계양구,,인천광역시 계양구 서운동 236,37.528820,126.743986,접이식그늘막,,2024,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
힐스테이트자이 109동 앞 횡단보도,인천광역시,계양구,,인천광역시 계양구 작전동 765-75,37.532363,126.717629,접이식그늘막,,2024,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
108동 앞 횡단보도,인천광역시,계양구,"인천광역시 계양구 봉오대로651번길 9   (작전동, 힐스테이트자이계양)",인천광역시 계양구 작전동 0,37.532195,126.717632,접이식그늘막,,2024,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
동보2차 아파트 108동 앞,인천광역시,계양구,인천광역시 계양구 장제로 659   (작전동),인천광역시 계양구 작전동 286-1,37.5268222192,126.732943754,접이식그늘막,,2024,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
오조산공원 앞(계양프라자방면),인천광역시,계양구,,인천광역시 계양구 용종동 235,37.5399123186,126.7379524252,접이식그늘막,,2024,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
오조산공원 앞(온누리감리교회 방면),인천광역시,계양구,,인천광역시 계양구 용종동 235,37.539966,126.7379524252,접이식그늘막,,2024,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
계양우체국 앞 횡단보도,인천광역시,계양구,,인천광역시 계양구 계산동 1100,37.5380597408,126.7357205321,접이식그늘막,,2024,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
계양구청 우측 정자 앞 횡단보도,인천광역시,계양구,,인천광역시 계양구 계산동 1104,37.53788435,126.7375011584,접이식그늘막,,2024,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
계양우체국 맞은편 횡단보도,인천광역시,계양구,,인천광역시 계양구 계산동 1100,37.5380597408,126.7357205321,접이식그늘막,,2024,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
계양3동 행정복지센터 앞,인천광역시,계양구,인천광역시 계양구 양지로 31   (동양동),인천광역시 계양구 동양동 607-2,37.561548,126.754899018,스마트그늘막,,2023,3,5.4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
들놀이어린이공원 앞,인천광역시,계양구,,인천광역시 계양구 귤현동 226-7,37.5666955064,126.751631,스마트그늘막,,2023,3,5.4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
동양택지1공원 앞,인천광역시,계양구,,인천광역시 계양구 동양동 575-1,37.5590261824,126.7534027165,스마트그늘막,,2023,3,5.4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
GS25 건너편,인천광역시,계양구,,인천광역시 계양구 귤현동 221-1,37.5675309884,126.7499012852,접이식그늘막,,2023,3.4,3,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
한진해모로아파트 앞,인천광역시,계양구,,인천광역시 계양구 동양동 582-2,37.558721885,126.7571719504,접이식그늘막,,2023,3.4,3,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
계양센트레빌 3단지 앞,인천광역시,계양구,,인천광역시 계양구 귤현동 253-4,37.5664435249,126.7496900095,접이식그늘막,,2023,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
효성동 아름빌라 앞,인천광역시,계양구,"인천광역시 계양구 봉오대로 439   (효성동, 아름빌라)",인천광역시 계양구 효성동 623-78,37.527254776,126.6980427313,접이식그늘막,,2019,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
효성요양병원 근방 횡단보도 중간,인천광역시,계양구,인천광역시 계양구 봉오대로 559   (효성동),인천광역시 계양구 효성동 66-16,37.53076152,126.7107731004,접이식그늘막,,2019,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
"작전역사거리 1,2번 출구 앞",인천광역시,계양구,,인천광역시 계양구 작전동 863-19,37.5309320461,126.724012742,스마트그늘막,,2018,3,4.4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
까치말사거리 남서쪽,인천광역시,계양구,,인천광역시 계양구 작전동 901-4,37.5310010641,126.7342666896,접이식그늘막,,2018,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
까치말사거리 북서쪽,인천광역시,계양구,인천광역시 계양구 장제로 708   (작전동),인천광역시 계양구 작전동 901-4,37.5310010641,126.7342666896,접이식그늘막,,2018,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
까치말사거리 북동쪽,인천광역시,계양구,인천광역시 계양구 장제로 708   (작전동),인천광역시 계양구 작전동 901-4,37.5310010641,126.7342666896,접이식그늘막,,2018,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
"작전역사거리 3,4번 출구 앞",인천광역시,계양구,,인천광역시 계양구 작전동 833-9,37.530113,126.722864,스마트그늘막,,2017,3,4.4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
"작전역사거리 7,8번 출구 앞",인천광역시,계양구,인천광역시 계양구 봉오대로 659   (작전동),인천광역시 계양구 작전동 864-32,37.5309344041,126.7220982465,접이식그늘막,,2017,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
홍문사거리,경기도,여주시,,경기도 여주시 홍문동 72,37.29542768,127.636886,스마트그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
휴먼빌 ~ 여주역 사이 사거리 4,경기도,여주시,,경기도 여주시 교동 670-1,37.27951232,127.6308469,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
휴먼빌 ~ 여주역 사이 사거리 3,경기도,여주시,,경기도 여주시 교동 670-1,37.27951232,127.6308469,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
휴먼빌 ~ 여주역 사이 사거리 2,경기도,여주시,,경기도 여주시 교동 670-1,37.27951232,127.6308469,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역 휴먼빌 ~ 세종초중사이 2,경기도,여주시,,경기도 여주시 교동 115-7,37.27861842,127.6343069,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역 휴먼빌 ~ 세종초중사이 1,경기도,여주시,,경기도 여주시 교동 115-7,37.27861842,127.6343069,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
휴먼빌 ~ 여주역 사이 사거리 1,경기도,여주시,,경기도 여주시 교동 670-1,37.27951232,127.6308469,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 8,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 7,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 6,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 5,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주 세종초 앞 회전교차로 2,경기도,여주시,,경기도 여주시 교동 90-4,37.27857857,128.6334882,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주 세종초 앞 회전교차로 1,경기도,여주시,,경기도 여주시 교동 90-4,37.27857857,127.6334882,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 4,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 3,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 2,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
여주역세권 LH3단지 앞 사거리 1,경기도,여주시,,경기도 여주시 교동 194,37.28559486,127.6281255,접이식그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
터미널 사거리(교통섬),경기도,여주시,,경기도 여주시 홍문동 247-4,37.28824912,127.6347427,스마트그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
홍문사거리(KT 앞),경기도,여주시,,경기도 여주시 홍문동 65-7,37.29548067,127.6361645,스마트그늘막,,2024,3,4,경기도 여주시청,031-887-2553,2026-06-15,5700000,경기도 여주시
계산시장 입구 앞 횡단보도,인천광역시,계양구,,인천광역시 계양구 계산동 1035,37.540233389,126.7222400088,접이식그늘막,,2020,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
경인교대입구역 3번출구 횡단보도 (남동쪽),인천광역시,계양구,인천광역시 계양구 계양대로 152   (계산동),인천광역시 계양구 계산동 988,37.5373613657,126.7229254789,접이식그늘막,,2020,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
경인교대입구역 2번출구 횡단보도 (북동쪽),인천광역시,계양구,인천광역시 계양구 계양대로 156   (계산동),인천광역시 계양구 계산동 968-36,37.5377218178,126.7228713059,접이식그늘막,,2020,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
경인교대입구역 4번출구 횡단보도 (남서쪽),인천광역시,계양구,인천광역시 계양구 계양대로 151   (계산동),인천광역시 계양구 계산동 987-18,37.537472,126.7222253202,접이식그늘막,,2020,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
경인교대입구역 5번출구 횡단보도(북서쪽),인천광역시,계양구,인천광역시 계양구 계산로 89   (계산동),인천광역시 계양구 계산동 969-20,37.5377619737,126.7221306149,접이식그늘막,,2020,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
태산그린아파트 방향(남서쪽),인천광역시,계양구,인천광역시 계양구 효서로 61   (효성동),인천광역시 계양구 효성동 산 53-25,37.5280976503,126.7029416664,접이식그늘막,,2020,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
효성요양병원 앞 횡단보도,인천광역시,계양구,,인천광역시 계양구 효성동 67-5,37.5307457449,126.7113956295,접이식그늘막,,2020,3.7,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
뉴서울2차아파트 인근 횡단보도(남동쪽),인천광역시,계양구,인천광역시 계양구 안남로 568   (효성동),인천광역시 계양구 효성동 60-4,37.5336566845,126.7103266704,접이식그늘막,,2020,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
장춘빌라 인근 교통섬(오른쪽),인천광역시,계양구,,인천광역시 계양구 효성동 290,37.530381,126.717847452,접이식그늘막,,2020,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
장춘빌라 인근 교통섬(왼쪽),인천광역시,계양구,,인천광역시 계양구 효성동 283-5,37.5304448886,126.716602632,접이식그늘막,,2020,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
효성요양병원 앞 교통섬,인천광역시,계양구,,인천광역시 계양구 효성동 67-1,37.5308088829,126.7113301903,접이식그늘막,,2020,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
태산그린아파트 방향(북동쪽),인천광역시,계양구,,인천광역시 계양구 효성동 580,37.5288526466,126.7024270058,접이식그늘막,,2020,4.5,5,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
병방초등학교 앞,인천광역시,계양구,,인천광역시 계양구 임학동 92,37.5474013508,126.740699,접이식그늘막,,2019,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
임학역 1번 출구 (학마을아파트 방향),인천광역시,계양구,,인천광역시 계양구 병방동 432-9,37.5452859844,126.739027,접이식그늘막,,2019,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
임학사거리 (임학가압장 방향),인천광역시,계양구,,인천광역시 계양구 병방동 431,37.5432979711,126.7377312972,접이식그늘막,,2019,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
임학사거리 (계양코아루 방향),인천광역시,계양구,,인천광역시 계양구 용종동 206,37.5423482137,126.7370482256,접이식그늘막,,2019,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
임학사거리 (계산주공 방향),인천광역시,계양구,인천광역시 계양구 장제로 847   (임학동),인천광역시 계양구 임학동 73-15,37.5431725225,126.7367865572,접이식그늘막,,2019,3.4,4,인천광역시 계양구,032-450-5919,2026-05-01,3550000,인천광역시 계양구
